Year,Sales,Holiday,Expense_Price,Country0,Country1,Country2,Country3,Country4,Country5,Product_ID0,Product_ID1,Product_ID2,Product_ID3,Product_ID4,sin_month,cos_month
0.25,6.844740935435178,0.5,3.2126568151873065,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0
0.25,7.0933053690274,0.5,3.4690639156765344,0,0,1,0,0,0,0,1,0,0,0,-2.4492935982947064e-16,1.0
0.25,5.4806856087141895,0.5,0.0,0,0,1,0,0,0,0,0,1,0,0,-2.4492935982947064e-16,1.0
0.25,8.457977356002615,0.5,4.770902512001509,0,0,0,1,0,0,0,1,0,0,0,-2.4492935982947064e-16,1.0
0.25,5.58089595334762,0.5,2.2710373013039176,0,0,0,0,1,0,0,0,0,1,0,-2.4492935982947064e-16,1.0
0.25,6.14738340281095,0.5,2.62233838543989,0,0,0,0,1,0,0,0,0,0,1,-2.4492935982947064e-16,1.0
0.25,8.081621934038402,1.0,3.147182091109959,0,0,0,0,0,1,0,0,0,1,0,-2.4492935982947064e-16,1.0
0.5,7.668205320749088,0.25,4.2106838638534105,1,0,0,0,0,0,1,0,0,0,0,0.49999999999999994,0.8660254037844387
0.5,6.770818951004534,0.25,3.417295614626326,1,0,0,0,0,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387
0.5,5.100373991885488,0.25,0.0,1,0,0,0,0,0,0,0,1,0,0,0.49999999999999994,0.8660254037844387
0.5,5.885456991761636,0.25,2.6331067295738544,0,1,0,0,0,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387
0.5,6.8709699475517425,0.5,3.2375103102556846,0,0,1,0,0,0,1,0,0,0,0,0.49999999999999994,0.8660254037844387
0.5,7.131400532164125,0.5,3.5086016241046787,0,0,1,0,0,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387
0.5,5.502607901816122,0.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0.49999999999999994,0.8660254037844387
0.5,8.126639120773572,0.25,4.749236465732358,0,0,0,1,0,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387
0.5,5.290484263046421,0.25,2.276771903780781,0,0,0,0,1,0,0,0,0,1,0,0.49999999999999994,0.8660254037844387
0.5,5.796244136973464,0.25,2.586992157395375,0,0,0,0,1,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387
0.5,7.788258520752607,0.5,3.1516321253597166,0,0,0,0,0,1,0,0,0,1,0,0.49999999999999994,0.8660254037844387
0.5,7.820447124452253,0.25,4.084119546098881,1,0,0,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001
0.5,7.082427177351645,0.25,3.4019528808267565,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001
0.5,6.922211524266493,0.25,0.0,1,0,0,0,0,0,0,0,1,0,0,0.8660254037844386,0.5000000000000001
0.5,5.95979481680816,0.0,2.657853876688547,0,1,0,0,0,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001
0.5,6.554623619048929,0.0,3.230073477615276,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001
0.5,6.763712512986315,0.0,3.445681715586143,0,0,1,0,0,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001
0.5,5.328447087150121,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0.8660254037844386,0.5000000000000001
0.5,8.093805153105317,0.0,4.665636235765387,0,0,0,1,0,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001
0.5,5.066312504896014,0.0,2.188025224524273,0,0,0,0,1,0,0,0,0,1,0,0.8660254037844386,0.5000000000000001
0.5,5.716252290045067,0.0,2.5305480189517207,0,0,0,0,1,0,0,0,0,0,1,0.8660254037844386,0.5000000000000001
0.5,7.699958436194725,0.0,3.081927779572887,0,0,0,0,0,1,0,0,0,1,0,0.8660254037844386,0.5000000000000001
0.5,7.578233098044527,0.25,4.213014826483981,1,0,0,0,0,0,1,0,0,0,0,1.0,6.123233995736766e-17
0.5,6.814058880427787,0.25,3.4334662815914965,1,0,0,0,0,0,0,1,0,0,0,1.0,6.123233995736766e-17
0.5,6.871406599263607,0.25,0.0,1,0,0,0,0,0,0,0,1,0,0,1.0,6.123233995736766e-17
0.5,6.001688234950965,0.0,2.7290959129048926,0,1,0,0,0,0,0,1,0,0,0,1.0,6.123233995736766e-17
0.5,6.6660365810792355,0.25,3.3293755029564904,0,0,1,0,0,0,1,0,0,0,0,1.0,6.123233995736766e-17
0.5,6.858568535417515,0.25,3.5367983744831055,0,0,1,0,0,0,0,1,0,0,0,1.0,6.123233995736766e-17
0.5,5.331237846119956,0.25,0.0,0,0,1,0,0,0,0,0,1,0,0,1.0,6.123233995736766e-17
0.5,8.19269786944548,0.0,4.795812616559298,0,0,0,1,0,0,0,1,0,0,0,1.0,6.123233995736766e-17
0.5,5.234658659291159,0.0,2.25087601600719,0,0,0,0,1,0,0,0,0,1,0,1.0,6.123233995736766e-17
0.5,5.808896306486802,0.0,2.5924277093091024,0,0,0,0,1,0,0,0,0,0,1,1.0,6.123233995736766e-17
0.5,6.956404939816177,0.0,3.2012493297950457,0,0,0,0,0,1,0,0,0,1,0,1.0,6.123233995736766e-17
0.5,8.02288192045332,0.75,4.173262831569405,1,0,0,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998
0.5,7.304943544491542,0.75,3.4670132994935017,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998
0.5,7.359426616933684,0.75,0.0,1,0,0,0,0,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999998
0.5,6.362577869572523,0.5,2.8381152056939913,0,1,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998
0.5,6.896279619237205,0.5,3.2755350104390506,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998
0.5,7.1036450548024055,0.5,3.4826155017319973,0,0,1,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998
0.5,5.763097954139454,0.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999998
0.5,8.794658019229907,1.0,4.788781743017558,0,0,0,1,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998
0.5,5.546459497992772,0.5,2.2564411137877953,0,0,0,0,1,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998
0.5,6.1466270882218845,0.5,2.6255521729740847,0,0,0,0,1,0,0,0,0,0,1,0.8660254037844387,-0.4999999999999998
0.5,7.969423623994848,0.75,3.1563301317413686,0,0,0,0,0,1,0,0,0,1,0,0.8660254037844387,-0.4999999999999998
0.5,7.852053730649168,0.5,4.177748228190924,1,0,0,0,0,0,1,0,0,0,0,0.49999999999999994,-0.8660254037844387
0.5,7.082084403501202,0.5,3.4191977967852694,1,0,0,0,0,0,0,1,0,0,0,0.49999999999999994,-0.8660254037844387
0.5,7.0927031392467725,0.5,0.0,1,0,0,0,0,0,0,0,1,0,0,0.49999999999999994,-0.8660254037844387
0.5,6.590718093364027,1.0,2.734531011703059,0,1,0,0,0,0,0,1,0,0,0,0.49999999999999994,-0.8660254037844387
0.5,6.86283685072499,0.5,3.2430271291449047,0,0,1,0,0,0,1,0,0,0,0,0.49999999999999994,-0.8660254037844387
0.5,7.100238203009658,0.5,3.4778804613124437,0,0,1,0,0,0,0,1,0,0,0,0.49999999999999994,-0.8660254037844387
0.5,5.730931831264838,0.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0.49999999999999994,-0.8660254037844387
0.5,8.739139894095336,1.0,4.744059402915629,0,0,0,1,0,0,0,1,0,0,0,0.49999999999999994,-0.8660254037844387
0.5,5.466331818216318,0.5,2.215632276799332,0,0,0,0,1,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387
0.5,6.050656781027327,0.5,2.549993403484057,0,0,0,0,1,0,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
0.5,7.865337375294701,0.75,3.0604587237497904,0,0,0,0,0,1,0,0,0,1,0,0.49999999999999994,-0.8660254037844387
0.5,7.921753050065196,0.5,4.292978968533919,1,0,0,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0
0.5,7.137690874268233,0.5,3.493458329835856,1,0,0,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0
0.5,7.121353020878112,0.5,0.0,1,0,0,0,0,0,0,0,1,0,0,1.2246467991473532e-16,-1.0
0.5,6.053395009466627,0.0,2.7873612768486473,0,1,0,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0
0.5,7.108887756412386,0.75,3.3063327972013252,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0
0.5,7.315819281217185,0.75,3.5175075804768,0,0,1,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0
0.5,5.897700392913117,0.75,0.0,0,0,1,0,0,0,0,0,1,0,0,1.2246467991473532e-16,-1.0
0.5,8.278992967900779,0.0,4.871684454353898,0,0,0,1,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0
0.5,5.226871608643837,0.0,2.2451102655334645,0,0,0,0,1,0,0,0,0,1,0,1.2246467991473532e-16,-1.0
0.5,5.801342506545752,0.0,2.582717722109228,0,0,0,0,1,0,0,0,0,0,1,1.2246467991473532e-16,-1.0
0.5,7.805253080597607,0.5,3.1813049574851164,0,0,0,0,0,1,0,0,0,1,0,1.2246467991473532e-16,-1.0
0.5,7.520037231317738,0.25,4.12355076334869,1,0,0,0,0,0,1,0,0,0,0,-0.4999999999999997,-0.8660254037844388
0.5,6.884735278803327,0.25,3.5371805276603774,1,0,0,0,0,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844388
0.5,6.973400403351165,0.25,0.0,1,0,0,0,0,0,0,0,1,0,0,-0.4999999999999997,-0.8660254037844388
0.5,6.136148919505347,0.25,2.8796800915050627,0,1,0,0,0,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844388
0.5,6.610564336298529,0.25,3.2802288366506565,0,0,1,0,0,0,1,0,0,0,0,-0.4999999999999997,-0.8660254037844388
0.5,6.867161016518839,0.25,3.545362544247118,0,0,1,0,0,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844388
0.5,5.434985036539879,0.25,0.0,0,0,1,0,0,0,0,0,1,0,0,-0.4999999999999997,-0.8660254037844388
0.5,8.105257451319835,0.0,4.708104718971673,0,0,0,1,0,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844388
0.5,5.307424726467303,0.0,2.2853569923048314,0,0,0,0,1,0,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388
0.5,5.879818782288136,0.0,2.642889702993472,0,0,0,0,1,0,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
0.5,7.451588536464723,0.0,3.118817743733915,0,0,0,0,0,1,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388
0.5,7.378266157089181,0.25,4.169183915668364,1,0,0,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004
0.5,6.8137409489236616,0.25,3.4538042027312743,1,0,0,0,0,0,0,1,0,0,0,-0.8660254037844385,-0.5000000000000004
0.5,7.186196106925393,0.25,0.0,1,0,0,0,0,0,0,0,1,0,0,-0.8660254037844385,-0.5000000000000004
0.5,6.083948682006928,0.25,2.810046928381777,0,1,0,0,0,0,0,1,0,0,0,-0.8660254037844385,-0.5000000000000004
0.5,6.785651030047318,0.5,3.1657430478810626,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004
0.5,7.0762937900542795,0.5,3.4564076383696745,0,0,1,0,0,0,0,1,0,0,0,-0.8660254037844385,-0.5000000000000004
0.5,5.568077873793338,0.5,0.0,0,0,1,0,0,0,0,0,1,0,0,-0.8660254037844385,-0.5000000000000004
0.5,8.232132912180042,0.0,4.824892497220129,0,0,0,1,0,0,0,1,0,0,0,-0.8660254037844385,-0.5000000000000004
0.5,5.070148847007685,0.25,2.190028987510161,0,0,0,0,1,0,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004
0.5,5.668019995290898,0.25,2.495852258312636,0,0,0,0,1,0,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004
0.5,7.458866129577071,0.0,3.1256029161789884,0,0,0,0,0,1,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004
0.5,7.396459601607843,0.0,4.168020882967119,1,0,0,0,0,0,1,0,0,0,0,-1.0,-1.8369701987210297e-16
0.5,6.8476826907356,0.0,3.4970242420463546,1,0,0,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16
0.5,7.290772307370265,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,-1.0,-1.8369701987210297e-16
0.5,5.928034141270372,0.0,2.761639966586419,0,1,0,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16
0.5,6.517488253956705,0.0,3.1997472260822226,0,0,1,0,0,0,1,0,0,0,0,-1.0,-1.8369701987210297e-16
0.5,6.843207916052342,0.0,3.5218598252560245,0,0,1,0,0,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16
0.5,5.378403534019948,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,-1.0,-1.8369701987210297e-16
0.5,8.24841786703977,0.0,4.837681258761179,0,0,0,1,0,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16
0.5,5.243309955979162,0.0,2.2539652434010766,0,0,0,0,1,0,0,0,0,1,0,-1.0,-1.8369701987210297e-16
0.5,5.797361537750466,0.0,2.5830694869172786,0,0,0,0,1,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16
0.5,7.459660765091858,0.0,3.1308449699030336,0,0,0,0,0,1,0,0,0,1,0,-1.0,-1.8369701987210297e-16
0.5,7.214313923938104,0.25,4.1300952270706315,1,0,0,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001
0.5,6.8719912246435095,0.25,3.5061815587566643,1,0,0,0,0,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001
0.5,7.2675401589816655,0.25,0.0,1,0,0,0,0,0,0,0,1,0,0,-0.8660254037844386,0.5000000000000001
0.5,6.100164213126131,0.0,2.840523243518329,0,1,0,0,0,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001
0.5,6.609371533367382,0.25,3.2834407686252014,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001
0.5,6.821974500483501,0.25,3.5010407666330443,0,0,1,0,0,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001
0.5,5.441385128815794,0.25,0.0,0,0,1,0,0,0,0,0,1,0,0,-0.8660254037844386,0.5000000000000001
0.5,8.211166486489368,0.0,4.800067714494091,0,0,0,1,0,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001
0.5,5.216754638700659,0.0,2.2446901845803033,0,0,0,0,1,0,0,0,0,1,0,-0.8660254037844386,0.5000000000000001
0.5,5.795361111213986,0.0,2.5830139043380895,0,0,0,0,1,0,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
0.5,7.495111379405739,0.25,3.158983932837664,0,0,0,0,0,1,0,0,0,1,0,-0.8660254037844386,0.5000000000000001
0.5,7.169159204570697,0.25,4.162272309495137,1,0,0,0,0,0,1,0,0,0,0,-0.5000000000000004,0.8660254037844384
0.5,6.8943510463548465,0.25,3.5366807600404058,1,0,0,0,0,0,0,1,0,0,0,-0.5000000000000004,0.8660254037844384
0.5,7.274212155779157,0.25,0.0,1,0,0,0,0,0,0,0,1,0,0,-0.5000000000000004,0.8660254037844384
0.5,6.364943682619288,0.5,2.8899803525156917,0,1,0,0,0,0,0,1,0,0,0,-0.5000000000000004,0.8660254037844384
0.5,6.861499235763215,0.5,3.2271099338391953,0,0,1,0,0,0,1,0,0,0,0,-0.5000000000000004,0.8660254037844384
0.5,7.163161404804935,0.5,3.5296374418928287,0,0,1,0,0,0,0,1,0,0,0,-0.5000000000000004,0.8660254037844384
0.5,5.574505374235562,0.5,0.0,0,0,1,0,0,0,0,0,1,0,0,-0.5000000000000004,0.8660254037844384
0.5,8.234513060357944,0.0,4.801398392793283,0,0,0,1,0,0,0,1,0,0,0,-0.5000000000000004,0.8660254037844384
0.5,7.4772211454383255,0.5,4.1175292098705185,1,0,0,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0
0.5,7.109330157977482,0.5,3.460086201401944,1,0,0,0,0,0,0,1,0,0,0,-2.4492935982947064e-16,1.0
0.5,7.6076190697556205,0.5,0.0,1,0,0,0,0,0,0,0,1,0,0,-2.4492935982947064e-16,1.0
0.5,6.220178647312521,0.25,2.9395586867639576,0,1,0,0,0,0,0,1,0,0,0,-2.4492935982947064e-16,1.0
0.5,6.853579299780696,0.5,3.2387712461603715,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0
0.5,7.133027704870907,0.5,3.515506921768591,0,0,1,0,0,0,0,1,0,0,0,-2.4492935982947064e-16,1.0
0.5,5.752479607288316,0.5,0.0,0,0,1,0,0,0,0,0,1,0,0,-2.4492935982947064e-16,1.0
0.5,8.600087915818492,0.5,4.904188046720391,0,0,0,1,0,0,0,1,0,0,0,-2.4492935982947064e-16,1.0
0.75,7.168510034864679,0.25,4.0092904916816785,1,0,0,0,0,0,1,0,0,0,0,0.49999999999999994,0.8660254037844387
0.75,6.877106322348892,0.25,3.5152456487013213,1,0,0,0,0,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387
0.75,7.239934836288202,0.25,0.0,1,0,0,0,0,0,0,0,1,0,0,0.49999999999999994,0.8660254037844387
0.75,5.9877445559811635,0.25,2.7502306044053495,0,1,0,0,0,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387
0.75,6.821315148739291,0.5,3.2022523062550357,0,0,1,0,0,0,1,0,0,0,0,0.49999999999999994,0.8660254037844387
0.75,7.159278399677521,0.5,3.536132145079923,0,0,1,0,0,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387
0.75,5.7050447914257285,0.5,0.0,0,0,1,0,0,0,0,0,1,0,0,0.49999999999999994,0.8660254037844387
0.75,8.101050011453939,0.25,4.682553581481545,0,0,0,1,0,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387
0.75,7.350790566790398,0.25,3.9216928208177,1,0,0,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001
0.75,7.165446095863804,0.25,3.486218309960225,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001
0.75,7.512705083400783,0.25,0.0,1,0,0,0,0,0,0,0,1,0,0,0.8660254037844386,0.5000000000000001
0.75,6.036333522592759,0.0,2.7780390431484268,0,1,0,0,0,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001
0.75,6.558392943326882,0.0,3.228503786502257,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001
0.75,6.806830995370355,0.0,3.485921638336271,0,0,1,0,0,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001
0.75,5.358684310334167,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0.8660254037844386,0.5000000000000001
0.75,8.246174610336858,0.0,4.793664700395437,0,0,0,1,0,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001
0.75,7.653676970076978,0.75,4.029099404364151,1,0,0,0,0,0,1,0,0,0,0,1.0,6.123233995736766e-17
0.75,7.349668337473227,0.75,3.510542061283452,1,0,0,0,0,0,0,1,0,0,0,1.0,6.123233995736766e-17
0.75,7.787643052359642,0.75,0.0,1,0,0,0,0,0,0,0,1,0,0,1.0,6.123233995736766e-17
0.75,6.454680903468575,0.5,2.89035561818262,0,1,0,0,0,0,0,1,0,0,0,1.0,6.123233995736766e-17
0.75,6.943821005356759,0.75,3.1932548671597005,0,0,1,0,0,0,1,0,0,0,0,1.0,6.123233995736766e-17
0.75,7.34749942543473,0.75,3.5483456793433286,0,0,1,0,0,0,0,1,0,0,0,1.0,6.123233995736766e-17
0.75,6.445957511409856,0.75,0.0,0,0,1,0,0,0,0,0,1,0,0,1.0,6.123233995736766e-17
0.75,8.893652487762665,1.0,4.865862219725443,0,0,0,1,0,0,0,1,0,0,0,1.0,6.123233995736766e-17
0.75,7.201214791624917,0.25,0.0,1,0,0,0,0,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999998
0.75,6.315100434761279,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999998
0.75,7.6036844787502735,0.5,0.0,1,0,0,0,0,0,0,0,1,0,0,0.49999999999999994,-0.8660254037844387
0.75,6.733989783237815,0.75,0.0,0,0,1,0,0,0,0,0,1,0,0,0.49999999999999994,-0.8660254037844387
0.75,7.5484195289921745,0.5,0.0,1,0,0,0,0,0,0,0,1,0,0,1.2246467991473532e-16,-1.0
0.75,6.412934610415887,0.25,0.0,0,0,1,0,0,0,0,0,1,0,0,1.2246467991473532e-16,-1.0
0.75,7.216479985562702,0.25,0.0,1,0,0,0,0,0,0,0,1,0,0,-0.4999999999999997,-0.8660254037844388
0.75,6.746644449100356,0.5,0.0,0,0,1,0,0,0,0,0,1,0,0,-0.4999999999999997,-0.8660254037844388
0.75,7.2509351407860105,0.25,0.0,1,0,0,0,0,0,0,0,1,0,0,-0.8660254037844385,-0.5000000000000004
0.75,6.745374086045579,0.5,0.0,0,0,1,0,0,0,0,0,1,0,0,-0.8660254037844385,-0.5000000000000004
0.75,7.269199391855456,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,-1.0,-1.8369701987210297e-16
0.75,6.55293881768787,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,-1.0,-1.8369701987210297e-16
0.75,7.253079241907728,0.25,0.0,1,0,0,0,0,0,0,0,1,0,0,-0.8660254037844386,0.5000000000000001
0.75,6.504701663674094,0.25,0.0,0,0,1,0,0,0,0,0,1,0,0,-0.8660254037844386,0.5000000000000001
0.75,7.2972373142719915,0.25,0.0,1,0,0,0,0,0,0,0,1,0,0,-0.5000000000000004,0.8660254037844384
0.75,6.930769477183906,0.5,0.0,0,0,1,0,0,0,0,0,1,0,0,-0.5000000000000004,0.8660254037844384
0.75,7.519830631024233,0.5,0.0,1,0,0,0,0,0,0,0,1,0,0,-2.4492935982947064e-16,1.0
0.75,6.939695470536162,0.5,0.0,0,0,1,0,0,0,0,0,1,0,0,-2.4492935982947064e-16,1.0
